transaction_id,amount_usd,merchant_category,card_type,auth_method,channel,device_type,is_foreign_transaction,hours_since_last_txn,txn_count_last_24h,distance_from_home_km,card_age_months,customer_age,account_balance_usd,is_new_merchant,used_vpn,ip_country_mismatch,billing_shipping_mismatch,cvv_retry_count,velocity_score,time_of_day_hour,day_of_week,is_ai_generated_scam_attempt,merchant_risk_score,prior_disputes,is_fraud
171,9.98,Gaming,Visa,3D Secure,In-App,POS Terminal,False,4.73,5,16.61,60,68,2202.8,False,False,False,False,1,29.4,22,2,False,47.6,0,0
172,1.6,Streaming,Visa,Biometric,Online,iPhone,False,8.48,2,6.64,46,63,1149.6,True,False,False,False,0,0.6,18,5,False,28.7,0,0
173,74.51,Online Retail,Mastercard,No Authentication,Contactless,Android Phone,False,4.49,1,30.63,49,27,5061.68,False,False,False,False,0,15.0,10,1,False,32.7,1,0
174,134.08,Fuel,Discover,PIN,Online,POS Terminal,False,14.57,1,15.56,53,75,8560.81,False,False,False,False,1,4.7,22,3,False,34.9,1,0
175,113.24,Utilities,RuPay,3D Secure,Online,POS Terminal,False,1.94,6,22.36,57,43,6093.03,True,True,False,False,0,34.4,18,2,False,29.1,0,0
176,217.63,Online Retail,Visa,3D Secure,Online,Android Phone,False,6.9,1,68.54,39,56,652.19,False,False,False,False,1,0.0,6,6,False,32.2,0,0
177,75.02,Restaurants,Amex,OTP,Contactless,Windows PC,False,4.76,4,12.71,46,49,1458.82,False,False,False,False,0,17.0,17,6,False,46.8,1,0
178,61.59,Online Retail,Visa,Biometric,In-App,Android Phone,False,10.93,0,9.44,45,65,1415.32,True,False,False,False,0,0.0,2,4,False,31.9,0,0
179,14.17,Fuel,Amex,3D Secure,Contactless,Windows PC,False,30.3,4,17.57,55,34,5410.52,False,False,False,False,0,19.4,4,4,False,50.0,0,0
180,55.94,Utilities,Visa,3D Secure,Contactless,Mac,False,7.38,3,68.78,44,66,1013.69,False,False,False,False,0,23.5,11,5,False,39.3,0,0
181,21.13,Fuel,Mastercard,PIN,Online,Tablet,False,21.44,1,24.67,47,30,1435.04,False,False,False,False,1,9.4,5,3,False,15.7,0,0
182,40.13,Utilities,Mastercard,Biometric,POS,Android Phone,False,3.23,1,5.37,52,37,1746.49,True,False,False,False,0,0.6,21,4,False,12.0,0,0
183,96.23,Crypto Exchange,Amex,Biometric,ATM,Android Phone,False,27.23,5,5.99,55,46,2397.96,False,False,False,False,1,29.9,20,2,False,61.0,0,0
184,9.9,Gaming,Discover,No Authentication,POS,iPhone,False,7.15,0,59.31,45,77,3567.12,False,False,False,False,0,16.3,0,2,False,30.0,0,0
185,18.77,Healthcare,Visa,3D Secure,In-App,Tablet,False,16.92,7,13.06,49,78,637.65,False,False,False,False,0,43.0,9,4,False,50.8,0,0
186,45.09,Restaurants,Mastercard,3D Secure,In-App,iPhone,False,4.97,4,3.95,48,44,476.58,False,True,False,False,0,22.6,15,0,False,22.7,0,0
187,23.99,Fuel,Mastercard,3D Secure,POS,POS Terminal,False,19.36,6,31.19,50,76,1179.83,False,False,False,False,0,28.6,3,2,False,32.8,0,0
188,9.17,Groceries,Visa,3D Secure,Contactless,iPhone,False,17.36,1,43.75,44,45,431.59,False,False,False,False,0,0.0,21,6,False,14.3,0,0
189,114.29,Gift Cards,Mastercard,No Authentication,Online,Mac,False,28.33,3,6.9,44,64,4341.84,False,False,False,False,0,16.8,21,6,False,66.8,0,0
190,78.93,Restaurants,Visa,3D Secure,In-App,POS Terminal,False,20.83,5,1.21,45,62,573.64,False,True,False,False,0,29.3,20,6,False,36.5,0,0
191,42.41,Groceries,Visa,PIN,Online,Android Phone,False,2.48,1,8.49,47,46,1245.07,True,False,False,True,0,15.2,8,0,False,30.2,0,0
192,10.95,Fuel,Mastercard,PIN,POS,Windows PC,False,1.07,2,6.92,55,69,5046.61,False,True,False,False,1,33.6,15,5,False,44.1,0,0
193,312.89,Electronics,Mastercard,No Authentication,Online,Windows PC,False,3.19,5,52.55,50,27,5637.59,False,True,False,False,0,28.6,6,1,False,58.3,0,0
194,31.68,Online Retail,Mastercard,3D Secure,Online,POS Terminal,False,33.25,4,98.39,51,71,1003.68,False,False,False,False,0,18.3,5,6,False,43.3,0,0
195,292.26,Travel,Mastercard,Biometric,POS,ATM Machine,False,0.85,2,30.51,48,40,2028.17,False,False,False,False,1,2.8,14,6,False,40.9,0,0
196,77.23,Utilities,Mastercard,3D Secure,Contactless,Android Phone,False,10.78,3,24.65,38,19,5371.46,False,True,False,False,2,8.5,10,5,False,12.9,0,0
197,14.19,Groceries,RuPay,PIN,Online,ATM Machine,False,3.01,2,3.24,46,51,2656.18,False,False,False,False,1,11.0,6,6,False,48.4,0,0
198,14.09,Gift Cards,Visa,Biometric,Online,Tablet,False,9.1,4,56.7,44,53,3014.24,False,False,False,False,0,21.0,19,0,False,68.7,0,0
199,25.73,Online Retail,Visa,PIN,Online,Mac,False,1.98,4,13.42,54,38,3637.48,False,False,False,False,0,33.6,1,3,False,31.4,0,0
200,23.63,Streaming,Visa,Biometric,In-App,Android Phone,False,9.97,2,14.01,55,22,1331.43,True,False,False,False,1,4.4,21,3,False,52.3,0,0
201,12.07,Groceries,Amex,OTP,Contactless,iPhone,False,6.19,7,64.71,53,74,8744.99,False,False,False,False,0,24.6,23,4,False,29.5,1,0
202,72.59,Groceries,Mastercard,PIN,Contactless,Windows PC,False,15.86,2,56.64,49,66,2055.98,False,False,False,False,0,11.2,3,5,False,25.2,0,0
203,107.58,Groceries,Visa,Biometric,Online,iPhone,False,10.84,3,5.26,54,25,2745.53,False,False,False,False,1,23.1,8,3,False,28.1,0,0
204,35.59,Utilities,Mastercard,PIN,In-App,Android Phone,False,18.82,2,8.13,42,30,2789.93,False,False,False,False,0,9.1,18,4,False,53.9,2,0
205,124.08,Groceries,Amex,3D Secure,POS,Mac,False,1.36,3,20.71,50,43,2490.05,False,False,False,False,0,17.4,7,4,False,38.8,0,0
206,217.24,Electronics,Amex,OTP,Online,Tablet,False,1.33,4,18.8,44,38,2513.5,False,False,False,False,0,38.9,23,5,False,67.0,0,0
207,19.21,Restaurants,Visa,PIN,POS,POS Terminal,False,15.11,3,24.66,42,23,6152.13,False,False,False,False,0,8.3,5,3,False,48.4,0,0
208,31.5,Healthcare,Visa,3D Secure,Contactless,POS Terminal,False,0.95,2,40.01,38,61,3286.44,False,False,False,False,0,25.1,1,0,False,27.4,1,0
209,157.6,Online Retail,RuPay,PIN,In-App,Android Phone,False,5.11,1,14.31,42,62,863.96,True,False,False,False,0,7.2,12,6,False,21.2,0,0
210,16.24,Restaurants,RuPay,3D Secure,POS,POS Terminal,False,13.74,3,4.66,52,81,1207.0,True,False,False,False,2,7.5,17,1,False,16.1,1,0
211,12.19,Restaurants,Visa,3D Secure,POS,iPhone,False,39.27,3,2.24,48,80,2720.77,False,False,False,False,0,22.8,19,1,False,36.6,0,0
212,12.89,Streaming,Mastercard,PIN,POS,POS Terminal,False,2.63,4,1.17,55,27,1213.66,False,False,False,False,0,21.1,16,4,False,14.5,2,0
213,20.83,Fuel,Visa,PIN,Online,Mac,True,3.09,5,31.84,63,74,5189.67,False,False,False,False,0,21.1,23,0,False,35.3,1,0
214,8.54,Utilities,Visa,PIN,Online,Smart Watch,False,0.6,1,0.49,48,81,1130.26,False,False,False,False,0,19.5,2,6,False,32.9,1,0
215,18.94,Fuel,Visa,PIN,In-App,iPhone,True,5.8,2,4.19,51,58,3736.68,False,False,False,False,1,25.1,7,2,False,13.2,0,0
216,140.93,Crypto Exchange,Visa,PIN,In-App,Smart Watch,False,6.64,3,46.18,50,42,2537.23,True,False,False,False,0,18.3,6,5,False,85.7,1,0
217,90.36,Restaurants,Visa,PIN,Online,POS Terminal,True,2.62,1,6.65,39,47,843.5,True,False,False,False,1,16.8,18,2,False,32.3,0,0
218,10.91,Healthcare,RuPay,3D Secure,Online,Android Phone,False,2.05,3,13.27,40,74,1824.7,False,False,False,False,0,14.8,5,0,False,37.4,0,0
219,55.99,Electronics,Mastercard,PIN,Contactless,POS Terminal,False,1.28,6,9.08,40,42,9638.36,False,False,False,False,0,30.4,6,3,False,56.2,0,0
220,113.83,Electronics,Visa,OTP,POS,Android Phone,False,2.31,2,5.44,55,24,2755.7,True,False,False,False,0,27.6,19,2,False,70.3,0,0
221,103.64,Streaming,Mastercard,OTP,Contactless,Android Phone,True,9.45,3,4.42,47,59,1404.5,False,False,False,False,0,6.0,3,6,False,38.3,0,0
222,6.97,Restaurants,Mastercard,3D Secure,Contactless,POS Terminal,True,20.37,1,20.72,54,75,1862.07,False,False,False,False,0,0.0,4,2,False,54.1,0,0
223,360.83,Travel,Mastercard,3D Secure,Contactless,POS Terminal,False,3.89,4,1.4,44,35,2256.95,False,False,False,False,0,21.1,17,3,False,19.1,2,0
224,65.86,Restaurants,Mastercard,OTP,Contactless,Windows PC,True,12.11,2,43.23,39,68,1436.61,False,False,True,False,1,0.0,4,0,False,39.1,0,0
225,25.98,Gift Cards,Mastercard,Biometric,Contactless,POS Terminal,False,5.83,3,7.48,69,59,3942.11,False,True,False,False,0,20.4,2,6,False,82.1,1,0
226,1.78,Streaming,Visa,OTP,Contactless,Android Phone,False,7.78,3,5.17,42,24,1315.03,False,False,False,False,0,2.0,20,4,False,22.9,0,0
227,181.74,Travel,Mastercard,PIN,POS,iPhone,False,14.12,3,3.19,49,37,778.32,False,False,False,False,0,6.1,3,1,False,49.0,0,0
228,775.94,Travel,Discover,3D Secure,POS,iPhone,False,3.13,4,1.62,45,35,5192.8,False,False,False,False,0,33.4,8,3,False,25.7,0,0
229,52.69,Online Retail,Mastercard,No Authentication,Contactless,Windows PC,False,19.01,2,27.96,44,18,27628.91,False,False,False,False,0,18.2,7,3,False,23.6,1,0
230,457.05,Electronics,RuPay,3D Secure,Contactless,ATM Machine,True,4.18,4,3.09,41,40,6741.7,True,True,False,False,0,19.2,19,0,False,54.7,0,0
231,209.97,Groceries,Visa,Biometric,Online,Windows PC,False,0.08,1,147.18,53,80,1077.52,False,False,False,False,0,33.3,19,6,False,15.6,2,0
232,210.26,Gaming,Visa,3D Secure,Online,Android Phone,False,4.1,0,6.52,53,49,4624.71,True,False,False,False,0,4.6,3,0,False,49.3,0,0
233,138.03,Gift Cards,RuPay,PIN,POS,Mac,False,3.86,2,9.87,39,78,5102.57,False,False,False,False,0,22.6,14,5,False,50.7,0,0
234,241.04,Crypto Exchange,Mastercard,3D Secure,ATM,Smart Watch,False,14.94,3,10.5,47,52,9342.46,False,False,False,False,0,12.6,5,4,False,79.5,0,0
235,186.41,Healthcare,Mastercard,OTP,POS,Android Phone,False,3.55,4,55.09,45,29,206.67,False,False,False,False,1,37.7,17,1,False,44.5,0,0
236,24.57,Restaurants,Visa,PIN,POS,Android Phone,False,0.02,1,4.7,44,45,2131.11,False,False,False,False,0,46.2,20,1,False,28.3,1,0
237,47.79,Restaurants,Visa,PIN,Online,Mac,False,2.91,7,40.35,45,47,3113.95,True,False,False,False,0,43.4,17,5,True,25.9,0,0
238,23.93,Online Retail,Mastercard,OTP,Online,Android Phone,False,8.3,4,12.37,51,58,3996.95,False,False,False,False,0,23.2,20,2,False,39.6,1,0
239,6.06,Online Retail,Visa,3D Secure,POS,iPhone,False,4.76,4,0.23,54,51,309.32,True,False,False,False,0,25.5,7,1,False,43.4,0,0
240,2.7,Healthcare,Mastercard,3D Secure,Contactless,POS Terminal,False,5.23,2,58.04,49,48,2853.68,False,False,False,False,0,10.3,19,4,False,34.3,0,0
241,23.88,Restaurants,Amex,OTP,Online,Android Phone,False,10.26,2,38.31,46,41,12952.02,False,False,False,False,1,11.1,20,4,False,31.4,2,0
242,20.29,Fuel,RuPay,OTP,POS,Android Phone,True,22.46,4,42.36,46,35,19994.93,False,False,False,False,0,31.2,8,4,False,54.9,0,0
243,366.21,Online Retail,Discover,OTP,In-App,iPhone,False,0.81,5,6.45,41,46,584.8,True,True,False,False,0,32.9,0,0,False,7.5,0,0
244,453.92,Electronics,Mastercard,PIN,Contactless,Android Phone,False,8.21,1,18.18,48,25,4087.67,False,False,False,False,0,12.8,10,4,True,52.9,1,0
245,101.38,Fuel,Visa,Biometric,POS,Android Phone,False,12.73,2,5.05,42,70,2888.58,False,False,False,False,0,3.5,0,4,False,39.3,0,0
246,2.21,Streaming,Visa,PIN,POS,iPhone,False,7.45,1,12.1,35,53,2561.47,False,False,False,False,0,11.3,18,2,False,25.5,0,0
247,66.11,Fuel,Mastercard,PIN,Online,POS Terminal,False,6.38,2,56.07,47,70,262.38,False,True,False,False,0,0.6,4,4,False,42.8,0,0
248,144.23,Groceries,Visa,3D Secure,Online,iPhone,False,13.16,2,0.39,40,33,1827.59,False,False,False,False,0,5.3,19,6,False,55.9,0,0
249,225.23,Utilities,Visa,3D Secure,Online,Android Phone,False,16.18,3,32.25,43,19,2765.44,True,False,False,False,0,22.9,13,2,False,21.2,0,0
250,27.29,Gaming,Visa,OTP,POS,ATM Machine,False,3.22,7,9.56,56,28,2461.74,False,False,False,False,0,19.4,11,3,False,62.6,0,0
251,157.67,Electronics,Discover,3D Secure,Online,Windows PC,False,9.53,3,7.25,40,51,525.53,False,False,False,True,0,8.3,7,4,False,61.4,0,0
252,386.72,Crypto Exchange,Visa,Biometric,Contactless,POS Terminal,False,6.53,2,23.03,37,53,2551.74,True,True,False,False,0,0.0,19,3,False,75.6,0,0
253,51.62,Fuel,Visa,OTP,In-App,Android Phone,False,0.93,3,25.94,44,54,392.71,False,False,False,False,0,22.3,18,4,False,28.8,0,0
254,21.65,Online Retail,RuPay,Biometric,POS,iPhone,False,10.61,2,9.14,42,22,2103.31,False,False,False,False,1,9.9,21,6,False,44.2,1,0
255,31.95,Utilities,Mastercard,OTP,Contactless,Windows PC,False,3.23,3,27.29,51,79,210.45,True,False,False,True,0,25.6,17,0,False,33.2,1,0
256,74.67,Travel,Mastercard,No Authentication,In-App,Smart Watch,False,7.89,2,48.18,54,36,19601.45,False,False,False,False,0,13.4,2,6,False,31.2,1,0
257,132.91,Electronics,Visa,No Authentication,In-App,Windows PC,False,6.61,4,48.07,37,20,1102.99,False,False,False,False,0,30.0,20,4,False,58.0,0,0
258,11.2,Groceries,RuPay,OTP,Online,POS Terminal,False,13.17,1,106.62,36,35,2253.41,False,False,False,False,0,0.0,16,5,False,45.5,0,0
259,89.37,Gift Cards,Discover,Biometric,In-App,POS Terminal,False,29.7,5,28.96,60,48,2409.37,False,False,False,False,0,31.5,8,3,False,100.0,0,0
260,94.16,Groceries,Mastercard,OTP,In-App,POS Terminal,False,10.73,4,15.15,66,30,197.08,True,False,False,False,0,21.3,6,0,False,56.3,0,0
261,276.42,Electronics,Discover,Biometric,ATM,iPhone,False,15.63,1,63.13,44,44,465.38,False,False,False,False,0,9.9,8,3,False,60.2,1,0
262,81.98,Restaurants,Mastercard,PIN,Online,iPhone,False,17.34,4,23.3,47,35,934.82,True,False,False,False,0,24.0,18,4,False,1.0,0,0
263,11.63,Utilities,Mastercard,3D Secure,In-App,POS Terminal,False,11.42,0,8.27,58,26,1231.08,False,False,False,False,1,7.7,16,0,False,62.1,0,0
264,19.18,Fuel,Amex,Biometric,Online,POS Terminal,False,4.31,5,9.4,37,76,624.34,False,False,False,False,0,20.6,1,6,False,37.5,0,0
265,22.6,Online Retail,Mastercard,Biometric,POS,Android Phone,False,4.13,2,22.44,52,24,3024.76,False,False,False,False,0,5.9,4,0,False,22.6,1,0
266,497.31,Electronics,Visa,OTP,POS,Tablet,False,3.42,0,9.13,45,33,5996.65,True,False,False,False,0,7.7,10,0,False,33.8,0,0
267,17.59,Groceries,Mastercard,Biometric,Contactless,POS Terminal,False,8.37,0,23.53,43,46,932.36,False,True,False,False,0,6.0,20,3,False,24.8,0,0
268,7.25,Gaming,Visa,No Authentication,ATM,Tablet,False,4.0,5,28.77,53,28,172.82,True,False,False,False,1,23.9,16,1,False,67.1,0,1
269,17.93,Groceries,RuPay,3D Secure,Online,Tablet,False,12.5,3,28.42,41,35,1108.89,False,False,False,False,1,22.0,1,0,False,46.0,0,0
270,46.59,Streaming,Mastercard,PIN,Online,Tablet,False,9.19,3,4.13,41,68,8742.57,False,True,False,True,0,13.0,13,1,False,29.1,1,0
271,99.94,Electronics,Visa,3D Secure,Contactless,Smart Watch,False,7.54,6,62.61,51,56,5853.64,False,False,False,False,1,46.7,11,1,False,52.5,0,0
272,83.22,Crypto Exchange,RuPay,3D Secure,In-App,Tablet,False,2.58,3,23.78,41,57,1246.44,False,False,False,False,0,22.4,2,6,False,71.7,0,0
273,40.23,Gift Cards,Discover,PIN,In-App,Windows PC,False,14.38,4,3.7,52,18,3583.83,False,False,False,False,0,28.0,12,5,False,43.8,1,0
274,84.23,Healthcare,Mastercard,3D Secure,Contactless,Android Phone,False,12.49,1,103.27,39,67,3413.93,False,False,False,False,0,1.3,16,0,False,21.5,0,0
275,114.01,Online Retail,Mastercard,3D Secure,POS,Android Phone,False,9.84,3,25.15,48,56,937.63,False,False,False,False,0,4.7,12,6,False,44.9,1,0
276,13.28,Utilities,Mastercard,3D Secure,In-App,iPhone,False,17.66,7,6.78,48,64,862.5,False,False,False,False,0,43.6,6,5,False,66.0,1,0
277,33.7,Streaming,Visa,3D Secure,In-App,Android Phone,False,2.85,6,61.32,34,47,613.92,False,True,False,False,0,31.1,19,6,False,4.6,0,0
278,128.44,Gaming,Visa,3D Secure,Online,POS Terminal,False,3.38,2,10.04,49,57,853.85,False,False,False,False,1,11.1,9,1,False,67.1,2,0
279,11.68,Groceries,Visa,OTP,Online,Android Phone,False,1.7,5,8.04,50,56,1019.52,True,False,False,False,0,18.2,22,5,False,22.9,0,0
280,354.67,Electronics,Visa,3D Secure,Contactless,Android Phone,True,1.58,4,12.06,36,78,2578.09,False,True,False,False,0,31.0,15,2,False,36.9,2,0
281,93.39,Fuel,Amex,Biometric,Contactless,Android Phone,False,1.04,1,6.79,51,37,3097.0,False,False,False,False,1,24.1,18,3,False,25.3,1,0
282,60.55,Gaming,Visa,3D Secure,Online,Android Phone,False,3.51,2,4.61,42,22,701.7,True,False,False,False,1,18.4,0,1,False,70.5,1,0
283,34.72,Gift Cards,Visa,OTP,In-App,POS Terminal,False,4.24,3,2.8,45,26,5056.18,False,False,False,False,0,20.6,23,3,False,72.5,0,0
284,71.63,Fuel,Mastercard,3D Secure,Contactless,iPhone,False,6.63,4,7.44,55,58,4561.13,False,False,False,False,1,12.2,4,2,False,33.5,1,0
285,13.9,Streaming,RuPay,3D Secure,In-App,POS Terminal,False,4.15,0,63.27,53,55,2114.81,False,False,False,False,0,0.0,20,2,False,26.6,0,0
286,30.36,Groceries,RuPay,OTP,Online,Android Phone,False,1.27,3,11.48,55,46,3149.64,True,False,False,False,0,28.9,9,2,True,24.0,0,0
287,16.7,Gift Cards,Mastercard,OTP,POS,iPhone,False,7.7,6,45.36,33,79,534.7,False,False,False,False,0,37.9,15,1,False,42.5,2,0
288,142.55,Restaurants,Discover,PIN,Online,POS Terminal,False,6.16,3,8.95,51,59,5255.45,False,False,False,False,0,26.3,3,4,False,31.9,0,0
289,243.63,Groceries,Mastercard,3D Secure,POS,iPhone,False,9.71,0,77.77,43,80,1369.05,False,False,False,False,0,4.8,9,5,False,46.1,0,0
290,5.02,Streaming,Amex,OTP,In-App,POS Terminal,False,0.53,4,9.35,50,71,2611.75,False,False,False,False,1,49.1,16,6,False,33.2,0,0
291,261.21,Groceries,Visa,PIN,Contactless,Windows PC,False,1.27,3,14.83,40,50,2892.31,False,False,False,False,0,9.8,16,4,False,38.3,1,0
292,1011.05,Travel,Visa,3D Secure,POS,Smart Watch,False,26.64,6,27.82,40,75,2165.87,False,False,False,False,0,28.7,18,6,False,57.3,0,0
293,250.86,Groceries,RuPay,3D Secure,In-App,Mac,False,9.0,4,33.94,31,46,8065.67,False,False,False,False,0,7.1,7,1,False,32.3,0,0
294,57.26,Healthcare,Mastercard,Biometric,POS,Android Phone,False,5.34,4,37.89,55,73,1613.41,False,False,False,False,0,36.4,14,4,False,17.3,0,0
295,31.05,Online Retail,Mastercard,PIN,POS,POS Terminal,False,0.57,4,27.51,48,54,2379.75,True,False,False,False,0,34.9,10,0,False,32.7,0,0
296,13.34,Gaming,Mastercard,Biometric,POS,POS Terminal,False,6.34,5,8.0,34,59,7567.66,False,False,False,False,0,17.6,16,0,False,46.3,0,0
297,119.38,Groceries,Visa,3D Secure,Online,Mac,True,8.43,6,45.3,53,66,2997.68,False,False,False,False,0,30.4,6,1,False,64.1,0,0
298,346.91,Travel,Visa,3D Secure,Online,iPhone,False,21.93,3,16.32,41,54,3572.42,False,False,False,False,0,8.9,2,6,False,29.1,0,0
299,61.68,Online Retail,Mastercard,OTP,Online,Windows PC,False,3.13,6,3.22,42,28,1960.27,False,False,False,True,0,41.6,8,1,False,47.9,0,0
300,71.51,Restaurants,Mastercard,PIN,POS,Tablet,False,11.49,3,56.85,45,50,521.77,True,False,False,False,0,10.7,14,2,False,22.1,0,0
301,60.07,Restaurants,Mastercard,3D Secure,Contactless,Android Phone,False,11.53,5,24.42,46,32,1537.09,False,False,False,False,0,27.6,2,1,False,34.3,1,0
302,14.83,Online Retail,Visa,PIN,Online,iPhone,False,15.0,4,1.08,40,43,394.27,True,True,False,False,0,5.7,1,5,False,36.4,0,0
303,40.41,Groceries,Visa,PIN,Online,Mac,False,3.09,1,59.54,53,66,3615.55,True,False,False,False,0,1.7,21,5,False,18.2,0,0
304,47.85,Restaurants,Mastercard,PIN,ATM,POS Terminal,False,14.05,2,12.94,43,19,403.11,False,False,False,False,0,9.8,12,1,False,46.7,0,0
305,6.96,Online Retail,Visa,Biometric,Contactless,Smart Watch,False,21.99,3,22.1,38,64,5234.48,True,False,False,False,0,7.8,21,6,False,7.7,0,0
306,284.62,Healthcare,Visa,Biometric,POS,POS Terminal,False,0.59,7,35.33,49,79,1526.88,False,False,False,False,0,48.0,6,1,False,25.8,0,0
307,63.93,Travel,Mastercard,3D Secure,POS,iPhone,False,1.7,7,32.78,49,68,25737.85,True,False,False,False,1,35.8,1,3,False,45.1,1,0
308,18.68,Groceries,Visa,No Authentication,In-App,Android Phone,False,5.17,2,7.02,52,59,5394.52,False,False,False,False,0,14.4,3,6,False,17.7,0,0
309,528.91,Electronics,Mastercard,PIN,POS,Windows PC,False,12.77,5,5.39,55,24,14485.94,False,False,False,False,1,20.6,14,5,False,59.1,0,0
310,66.29,Online Retail,Visa,Biometric,In-App,Smart Watch,False,10.22,5,12.52,52,79,6616.12,False,False,False,False,0,20.1,6,4,False,38.5,0,0
311,10.18,Online Retail,Visa,PIN,Online,Windows PC,False,2.02,2,18.35,45,55,3794.06,False,True,False,False,0,23.0,16,2,False,22.5,0,0
312,202.31,Healthcare,Amex,Biometric,POS,Mac,False,5.53,5,10.58,41,75,843.03,True,False,False,False,1,39.1,15,4,False,2.0,0,0
313,140.3,Gaming,Mastercard,3D Secure,Online,iPhone,False,9.13,3,39.83,63,19,377.69,True,False,True,False,0,10.0,0,2,False,52.4,2,0
314,329.03,Crypto Exchange,RuPay,OTP,In-App,Mac,False,2.56,8,6.71,50,53,728.85,True,False,True,False,1,40.7,21,3,False,63.6,0,0
315,141.69,Restaurants,Amex,3D Secure,Contactless,Windows PC,False,24.12,5,2.14,50,56,3516.16,False,False,False,False,0,25.4,1,2,False,28.3,0,0
316,32.27,Online Retail,Visa,OTP,Contactless,iPhone,True,13.2,2,18.36,45,61,2926.35,True,False,False,False,1,12.1,4,0,False,19.8,0,0
317,8.42,Gaming,Visa,Biometric,Online,Android Phone,False,0.39,4,10.24,46,21,4175.98,False,False,False,False,0,46.6,12,6,False,64.4,2,0
318,297.91,Healthcare,Mastercard,PIN,In-App,POS Terminal,False,0.01,1,3.93,55,40,1295.82,True,False,False,False,0,33.6,5,3,False,20.4,0,0
319,390.44,Electronics,Visa,PIN,Online,Windows PC,False,15.65,2,18.48,51,31,3217.26,True,False,False,False,2,8.1,8,6,False,57.8,1,0
320,31.23,Electronics,Visa,3D Secure,Online,Android Phone,True,5.97,2,24.91,60,42,8195.26,False,False,False,False,0,0.0,1,6,False,47.6,0,0
321,132.46,Groceries,Amex,3D Secure,POS,iPhone,False,9.4,4,61.43,34,29,368.13,False,True,False,False,0,15.3,5,3,False,50.4,0,0
322,53.79,Groceries,Amex,3D Secure,POS,Android Phone,False,2.88,2,32.24,42,80,2769.33,True,False,False,False,0,35.0,17,0,False,32.3,0,0
323,185.41,Gaming,Visa,PIN,ATM,Android Phone,False,3.54,7,44.12,49,69,358.91,True,False,False,False,2,32.9,13,1,False,67.7,0,0
324,37.99,Fuel,Mastercard,OTP,ATM,Mac,False,11.53,3,22.03,45,32,345.56,False,False,True,False,0,17.0,1,3,False,29.5,0,0
325,1206.02,Electronics,Mastercard,OTP,In-App,Android Phone,False,0.85,1,35.24,54,76,341.8,False,False,False,False,1,11.5,10,3,False,29.7,0,0
326,64.65,Groceries,Mastercard,3D Secure,In-App,Android Phone,False,1.03,3,0.48,46,24,477.28,True,False,False,False,0,0.0,12,0,False,48.1,1,0
327,35.12,Streaming,Visa,3D Secure,Online,iPhone,False,11.61,2,11.4,64,44,2109.56,False,False,False,False,0,10.3,5,3,False,27.6,0,0
